ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1,0.0794490697282077,0.0216925400672931,0.0800072053076047,0.244218699263955,0.574632485633106
2,0.515359008414582,-0.00254437758489571,0.0275585664236646,0.328662903195259,0.130963899551432
3,0.62356466785176,0.0132062686586622,-0.00112082843147313,0.0778067715798234,0.286543120341305
4,0.38537899679882,0.011884201422426,0.0546133312074731,0.221306606875273,0.326816863696152
5,0.380116346975979,-0.00271936941402106,0.0465351539730322,0.363268708692468,0.212799159772586
6,0.323302615426458,0.00803406897219719,0.0464701102625161,0.389858787218473,0.232334418120401
7,0.242470936444983,0.0109891595261448,0.195389291964041,0.40152082319224,0.149629788872638
8,0.62356466785176,0.0132062686586622,-0.00112082843147313,0.0778067715798234,0.286543120341305
9,0.740144362026223,-0.00134298770375929,-0.0260689062166822,0.235488334677802,0.0517791972164715
10,0.550311764293241,-0.00299244556192443,0.0701506237199025,0.23601245989822,0.146517597650632
11,0.626270827943735,-0.00211309561598509,-0.0195865759554021,0.19720454304327,0.198224300584456
12,-0.185850743340522,0.00945347793709957,0.23593117862186,0.422500703242097,0.517965383539596
13,0.655181364588326,-0.00113586319848417,0.0554403745685805,0.203089098949846,0.0874250250918001
14,0.446797031658116,-0.0010323963659991,0.10862281852216,0.244846655596085,0.200765890589657
15,0.845013962321309,0.000513594659680965,-0.0407791553680042,0.202564973729429,-0.00731337534235992
16,0.740144362026223,-0.00134298770375929,-0.0260689062166822,0.235488334677802,0.0517791972164715
17,0.380116346975979,-0.00271936941402106,0.0465351539730322,0.363268708692468,0.212799159772586
18,0.493989881058467,-0.00194926150179526,0.0400528237117521,0.401552500327,0.0663540564046014
19,0.377410186884004,0.0125999948606262,0.0650009014969612,0.243870937229021,0.301117979529435
20,0.0108965764496552,0.0165857268194899,0.226812434730128,0.119282883301312,0.626422378699526
21,0.548097452516013,0.00261666438663375,0.0585836149461972,0.255564650337548,0.135137617813636
22,-0.0316182336281409,0.0217138233578494,0.0446842699803294,-0.0165321711342629,0.981752311424362
23,0.761513489382338,-0.00193810378685975,-0.0385631635047697,0.162598737546062,0.116389040363302
24,0.0732513666669442,0.0235704057212896,0.0299740208290075,-0.0494555320826366,0.92265973886553
25,0.761513489382338,-0.00193810378685975,-0.0385631635047697,0.162598737546062,0.116389040363302
26,0.633185550000929,0.00336969540824007,0.0675142100894507,-0.105489151677096,0.401419696178546
27,0.680378399401281,0.00245283027244391,-0.00105578472095704,0.0512166930538187,0.267007861993491
28,0.0322562203278564,0.0226094052030893,0.148577200118013,0.0875128545330397,0.709044319818161
29,0.380116346975979,-0.00271936941402106,0.0465351539730322,0.363268708692468,0.212799159772586
30,0.380116346975979,-0.00271936941402106,0.0465351539730322,0.363268708692468,0.212799159772586
31,0.332923497575628,-0.0018025042782249,0.11510514878344,0.206562863961553,0.347210993957642
32,0.704699757832818,0.0088153345993585,-0.0386282072152857,0.189188816072067,0.135924298711117
33,0.387031069033173,0.0027634216102041,0.133635940017885,0.060575013972101,0.415994555366676
34,0.929494594922373,0.00339793001379506,-0.0265147025316047,0.0548946791911419,0.0387274984043516
35,0.238426241480839,0.0281150483191624,0.0838277473907278,0.0653074883261294,0.584323474483308
36,0.569457096394214,0.00864034277023316,-0.0196516196659182,0.223794621569275,0.217759558932271
37,0.330217337483653,0.0135168599964224,0.133570896307369,0.0871650924981057,0.43552981371449
38,0.761513489382338,-0.00193810378685975,-0.0385631635047697,0.162598737546062,0.116389040363302
39,0.380116346975979,-0.00271936941402106,0.0465351539730322,0.363268708692468,0.212799159772586
40,0.579077978543384,-0.00119623048018894,0.0489834188550057,0.0404986983123554,0.332636134769512
41,0.271505462716331,0.0111140935102002,0.0610956614687532,0.183022815240741,0.473261967064137
42,-0.0316182336281409,0.0217138233578494,0.0446842699803294,-0.0165321711342629,0.981752311424362
43,0.728434268146846,0.0150628510221024,-0.0158310775827951,0.0448834106314498,0.227450547782474
44,-0.0884319651776613,0.0324672617440676,0.0446192262698133,0.0100579073917418,1.00128756977218
45,0.330217337483653,0.0135168599964224,0.133570896307369,0.0871650924981057,0.43552981371449
46,0.332923497575628,-0.0018025042782249,0.11510514878344,0.206562863961553,0.347210993957642
47,0.377410186884004,0.0125999948606262,0.0650009014969612,0.243870937229021,0.301117979529435
48,0.439399944764088,-0.00342372753083505,0.117295766098969,0.367470820050208,0.0792571966176072
49,0.380116346975979,-0.00271936941402106,0.0465351539730322,0.363268708692468,0.212799159772586
50,0.136262801277728,0.0109391016810749,0.0800722490181208,0.21762862073795,0.555097227285291
51,0.190370372735274,0.0155050275695039,0.0986030402525659,0.0716407707484984,0.623880788694325
52,0.428172215721544,0.00989065133563745,0.0317598611111942,0.356935426270099,0.173241845561569
53,0.815621060839884,0.00262782210156925,-0.0200323722703246,0.0166108875566101,0.185172601772336
54,0.190370372735274,0.0155050275695039,0.0986030402525659,0.0716407707484984,0.623880788694325
55,0.0322657038057701,0.0159906107363894,0.21431817744204,0.0463932861695721,0.691032221846356
56,0.434223918433525,0.00184655647440795,0.0650659452074773,0.217280858703016,0.28158272118162
57,0.626270827943735,-0.00211309561598509,-0.0195865759554021,0.19720454304327,0.198224300584456
58,-0.0884319651776613,0.0324672617440676,0.0446192262698133,0.0100579073917418,1.00128756977218
59,-0.0245480277437503,0.0267440491226077,0.214253133731524,0.0729833646955768,0.710567480194171
60,0.626270827943735,-0.00211309561598509,-0.0195865759554021,0.19720454304327,0.198224300584456
61,0.446797031658116,-0.0010323963659991,0.10862281852216,0.244846655596085,0.200765890589657
62,0.247343551775964,0.00715471902625786,0.136207309937821,0.428666704073422,0.180627715186576
63,0.62356466785176,0.0132062686586622,-0.00112082843147313,0.0778067715798234,0.286543120341305
64,-0.0884319651776613,0.0324672617440676,0.0446192262698133,0.0100579073917418,1.00128756977218
65,0.0863637917854023,0.0271753310915183,0.167107991352458,-0.058474995456412,0.777827881227195
66,0.875387023464827,-0.00116799587463395,-0.0450454937660498,0.200882529180594,-0.0300560630046827
67,0.899121533778854,0.00507952054810997,-0.0222483641335591,0.0565771237399769,0.0614701860666743
68,-0.301644661678569,0.0194754309347758,0.276517325703118,0.567932750876371,0.437719154164438
69,0.380116346975979,-0.00271936941402106,0.0465351539730322,0.363268708692468,0.212799159772586
70,0.191233392080488,0.0290319134549585,0.152397742201136,-0.0913983564047856,0.718735308668364
71,0.0890699518773768,0.011855966816871,0.148642243828529,0.0609227760070351,0.689509061470347
72,0.761513489382338,-0.00193810378685975,-0.0385631635047697,0.162598737546062,0.116389040363302
73,-0.0884319651776613,0.0324672617440676,0.0446192262698133,0.0100579073917418,1.00128756977218
74,0.323302615426458,0.00803406897219719,0.0464701102625161,0.389858787218473,0.232334418120401
75,-0.0316182336281409,0.0217138233578494,0.0446842699803294,-0.0165321711342629,0.981752311424362
76,0.238426241480839,0.0281150483191624,0.0838277473907278,0.0653074883261294,0.584323474483308
77,0.758807329290364,0.0133812604877875,-0.0200974159808407,0.0432009660826148,0.204707860120151
78,0.330217337483653,0.0135168599964224,0.133570896307369,0.0871650924981057,0.43552981371449
79,0.380116346975979,-0.00271936941402106,0.0465351539730322,0.363268708692468,0.212799159772586
80,0.680378399401281,0.00245283027244391,-0.00105578472095704,0.0512166930538187,0.267007861993491
81,0.103624427810462,0.0218888151869747,0.0257076824309619,-0.0511379766314715,0.899917051203208
82,0.0822553004543475,0.0224839312700752,0.0382019397190493,0.0217516205002688,0.835307208056377
83,0.73114042823882,-0.000256513252544836,-0.0342968251067241,0.164281182094897,0.139131728025625
84,0.046810696260942,0.032642253573193,0.0256426387204458,-0.0245478981054668,0.919452309551022
85,0.493989881058467,-0.00194926150179526,0.0400528237117521,0.401552500327,0.0663540564046014
86,0.143177523334923,0.0164218927053,0.167173035062974,-0.0850650739824167,0.758292622879381
87,-0.0719772092580336,0.0102235858493254,0.22944884836058,0.460784494876628,0.371520280171611
88,0.550311764293241,-0.00299244556192443,0.0701506237199025,0.23601245989822,0.146517597650632
89,0.143177523334923,0.0164218927053,0.167173035062974,-0.0850650739824167,0.758292622879381
90,0.785247999696366,0.00430941263588417,-0.015766033872279,0.0182933321054451,0.207915289434659
91,-0.0245480277437503,0.0267440491226077,0.214253133731524,0.0729833646955768,0.710567480194171
92,-0.159790689182354,0.0265690572934823,0.233229721280892,0.107589170192785,0.792402740415325
93,0.680378399401281,0.00245283027244391,-0.00105578472095704,0.0512166930538187,0.267007861993491
94,0.515359008414582,-0.00254437758489571,0.0275585664236646,0.328662903195259,0.130963899551432
95,0.330217337483653,0.0135168599964224,0.133570896307369,0.0871650924981057,0.43552981371449
96,0.598859481353552,-0.0000926791383549994,0.0253425745604301,0.368629139378626,0.00726148384576993
97,0.484985947271064,-0.0008627870505808,0.0318249048217102,0.330345347744094,0.153706587213755
98,0.217497961892951,0.0226589230992005,0.0192253521696817,-0.0128541849969398,0.753471947835223
99,0.190370372735274,0.0155050275695039,0.0986030402525659,0.0716407707484984,0.623880788694325
100,0.380116346975979,-0.00271936941402106,0.0465351539730322,0.363268708692468,0.212799159772586
101,0.680378399401281,0.00245283027244391,-0.00105578472095704,0.0512166930538187,0.267007861993491
102,0.929494594922373,0.00339793001379506,-0.0265147025316047,0.0548946791911419,0.0387274984043516
103,0.458545276865062,0.00820906080132254,0.0274935227131486,0.355252981721264,0.150499157899246
104,0.626270827943735,-0.00211309561598509,-0.0195865759554021,0.19720454304327,0.198224300584456
105,0.62356466785176,0.0132062686586622,-0.00112082843147313,0.0778067715798234,0.286543120341305
106,0.73114042823882,-0.000256513252544836,-0.0342968251067241,0.164281182094897,0.139131728025625
107,0.380116346975979,-0.00271936941402106,0.0465351539730322,0.363268708692468,0.212799159772586
108,0.0253509817485755,0.0105078197121642,0.127217391397188,0.349086980889939,0.487836826252267
109,0.794251933483769,0.00322293818466971,-0.00753811498223715,0.0895004846883505,0.120562758625506
110,0.377410186884004,0.0125999948606262,0.0650009014969612,0.243870937229021,0.301117979529435
111,0.484985947271064,-0.0008627870505808,0.0318249048217102,0.330345347744094,0.153706587213755
112,0.655181364588326,-0.00113586319848417,0.0554403745685805,0.203089098949846,0.0874250250918001
113,0.323302615426458,0.00803406897219719,0.0464701102625161,0.389858787218473,0.232334418120401
114,0.380116346975979,-0.00271936941402106,0.0465351539730322,0.363268708692468,0.212799159772586
115,0.0863637917854023,0.0271753310915183,0.167107991352458,-0.058474995456412,0.777827881227195
