ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1,0.193333333333333,0,0.085,0.143333333333333,0.578333333333333
2,0.293333333333333,0,0,0.493333333333333,0.213333333333333
3,0.611666666666667,0.0733333333333333,0,0.0633333333333333,0.251666666666667
4,0.233333333333333,0,0.00666666666666667,0.055,0.705
5,0.655,0,0,0.221666666666667,0.123333333333333
6,0.126666666666667,0,0.00166666666666667,0.746666666666667,0.125
7,0.271666666666667,0.005,0.151666666666667,0.23,0.341666666666667
8,0.963333333333333,0.00166666666666667,0,0.00666666666666667,0.0283333333333333
9,0.408333333333333,0,0,0.471666666666667,0.12
10,0.93,0,0.0316666666666667,0,0.0383333333333333
11,0.6,0,0,0.21,0.19
12,0,0,0.0183333333333333,0.0183333333333333,0.963333333333333
13,0.726666666666667,0,0,0.0133333333333333,0.26
14,0.965,0,0,0,0.035
15,0.295,0,0,0.705,0
16,0.703333333333333,0,0,0.296666666666667,0
17,0.111666666666667,0,0,0.776666666666667,0.111666666666667
18,0.478333333333333,0,0,0.511666666666667,0.01
19,0.0316666666666667,0.00166666666666667,0.0583333333333333,0.153333333333333,0.755
20,0,0.00666666666666667,0.24,0.00333333333333333,0.75
21,0.856666666666667,0,0.00166666666666667,0.141666666666667,0
22,0,0,0,0,1
23,0.901666666666667,0,0,0.0933333333333333,0.005
24,0,0,0,0,1
25,0.795,0,0,0.165,0.04
26,0.99,0,0.00166666666666667,0,0.00833333333333333
27,0.761666666666667,0,0,0,0.238333333333333
28,0,0.00833333333333333,0.045,0.03,0.916666666666667
29,0.435,0,0.00833333333333333,0.448333333333333,0.108333333333333
30,0.00166666666666667,0,0,0.95,0.0483333333333333
31,0.118333333333333,0,0.423333333333333,0.00333333333333333,0.455
32,0.953333333333333,0,0,0.005,0.0416666666666667
33,0.0833333333333333,0.01,0.345,0.0216666666666667,0.54
34,1,0,0,0,0
35,0.113333333333333,0.0233333333333333,0.005,0,0.858333333333333
36,0.695,0,0.025,0.165,0.115
37,0,0.0233333333333333,0.451666666666667,0,0.525
38,1,0,0,0,0
39,0.233333333333333,0,0,0.533333333333333,0.233333333333333
40,0.585,0,0.00333333333333333,0.0216666666666667,0.39
41,0.273333333333333,0,0,0.0216666666666667,0.705
42,0,0,0,0,1
43,0.773333333333333,0,0,0.1,0.126666666666667
44,0,0.0333333333333333,0.00166666666666667,0,0.965
45,0.045,0,0.485,0.005,0.465
46,0.503333333333333,0,0.00833333333333333,0.228333333333333,0.26
47,0.463333333333333,0.128333333333333,0.113333333333333,0.225,0.07
48,0.451666666666667,0,0,0.488333333333333,0.06
49,0.211666666666667,0,0.263333333333333,0.525,0
50,0.113333333333333,0.00166666666666667,0.0233333333333333,0.2,0.661666666666667
